"Series","Date","Value"
"Financial corporate sector-4",2019-09-01,89149176
"Financial corporate sector-4",2019-10-01,89652152
"Financial corporate sector-4",2019-11-01,88017692
"Financial corporate sector-4",2019-12-01,92816417
"Financial corporate sector-4",2020-01-01,90743913
"Financial corporate sector-4",2020-02-01,90881094
"Financial corporate sector-4",2020-03-01,94888537
"Financial corporate sector-4",2020-04-01,107229369
"Financial corporate sector-4",2020-05-01,102972827
"Financial corporate sector-4",2020-06-01,102663908
"Financial corporate sector-4",2020-07-01,102223356
"Financial corporate sector-4",2020-08-01,111482116
"Financial corporate sector-4",2020-09-01,112771895
"Financial corporate sector-4",2020-10-01,108133356
"Financial corporate sector-4",2020-11-01,113171774
"Financial corporate sector-4",2020-12-01,113342242
"Financial corporate sector-4",2021-01-01,113686085
"Financial corporate sector-4",2021-02-01,115987656
"Financial corporate sector-4",2021-03-01,123911851
"Financial corporate sector-4",2021-04-01,122033691
"Financial corporate sector-4",2021-05-01,115356343
"Financial corporate sector-4",2021-06-01,115119709
"Financial corporate sector-4",2021-07-01,113714965
"Financial corporate sector-4",2021-08-01,115035058
"Financial corporate sector-4",2021-09-01,114055058
"Financial corporate sector-4",2021-10-01,114055058
"Financial corporate sector-4",2021-11-01,117408272
"Financial corporate sector-4",2021-12-01,115188213
"Financial corporate sector-4",2022-01-01,115743936
"Financial corporate sector-4",2022-02-01,115645069
"Financial corporate sector-4",2022-03-01,115951622
"Financial corporate sector-4",2022-04-01,114169790
"Financial corporate sector-4",2022-05-01,117182592
"Financial corporate sector-4",2022-06-01,122742631
"Financial corporate sector-4",2022-07-01,122644789
"Financial corporate sector-4",2022-08-01,126932617
"Financial corporate sector-4",2022-09-01,119308088
"Financial corporate sector-4",2022-10-01,119566057
"Financial corporate sector-4",2022-11-01,131798854
"Financial corporate sector-4",2022-12-01,126787373
"Financial corporate sector-4",2023-01-01,132805697
"Financial corporate sector-4",2023-02-01,129308279
"Financial corporate sector-4",2023-03-01,128870638
"Financial corporate sector-4",2023-04-01,129871177
"Financial corporate sector-4",2023-05-01,129535540
"Financial corporate sector-4",2023-06-01,130197753
"Financial corporate sector-4",2023-07-01,133694616
"Financial corporate sector-4",2023-08-01,145190883
"Non-financial corporate sector-5",2008-01-01,27871380
"Non-financial corporate sector-5",2008-02-01,30304479
"Non-financial corporate sector-5",2008-03-01,31472750
"Non-financial corporate sector-5",2008-04-01,30140065
"Non-financial corporate sector-5",2008-05-01,33234894
"Non-financial corporate sector-5",2008-06-01,34275441
"Non-financial corporate sector-5",2008-07-01,32949304
"Non-financial corporate sector-5",2008-08-01,33012799
"Non-financial corporate sector-5",2008-09-01,34862223
"Non-financial corporate sector-5",2008-10-01,40977713
"Non-financial corporate sector-5",2008-11-01,41009332
"Non-financial corporate sector-5",2008-12-01,41700259
"Non-financial corporate sector-5",2009-01-01,43841244
"Non-financial corporate sector-5",2009-02-01,44159929
"Non-financial corporate sector-5",2009-03-01,43838733
"Non-financial corporate sector-5",2009-04-01,45199915
"Non-financial corporate sector-5",2009-05-01,41864148
"Non-financial corporate sector-5",2009-06-01,42308989
"Non-financial corporate sector-5",2009-07-01,42868009
"Non-financial corporate sector-5",2009-08-01,42892575
"Non-financial corporate sector-5",2009-09-01,40274804
"Non-financial corporate sector-5",2009-10-01,39450219
"Non-financial corporate sector-5",2009-11-01,37743387
"Non-financial corporate sector-5",2009-12-01,35014204
"Non-financial corporate sector-5",2010-01-01,35953493
"Non-financial corporate sector-5",2010-02-01,36144137
"Non-financial corporate sector-5",2010-03-01,33763671
"Non-financial corporate sector-5",2010-04-01,34687700
"Non-financial corporate sector-5",2010-05-01,37074819
"Non-financial corporate sector-5",2010-06-01,36581673
"Non-financial corporate sector-5",2010-07-01,37376626
"Non-financial corporate sector-5",2010-08-01,36224159
"Non-financial corporate sector-5",2010-09-01,34807535
"Non-financial corporate sector-5",2010-10-01,34383612
"Non-financial corporate sector-5",2010-11-01,34921669
"Non-financial corporate sector-5",2010-12-01,34207257
"Non-financial corporate sector-5",2011-01-01,35719110
"Non-financial corporate sector-5",2011-02-01,32559224
"Non-financial corporate sector-5",2011-03-01,31243757
"Non-financial corporate sector-5",2011-04-01,33301400
"Non-financial corporate sector-5",2011-05-01,28473150
"Non-financial corporate sector-5",2011-06-01,30637423
"Non-financial corporate sector-5",2011-07-01,28081321
"Non-financial corporate sector-5",2011-08-01,31374665
"Non-financial corporate sector-5",2011-09-01,35902729
"Non-financial corporate sector-5",2011-10-01,36784675
"Non-financial corporate sector-5",2011-11-01,35533955
"Non-financial corporate sector-5",2011-12-01,38462450
"Non-financial corporate sector-5",2012-01-01,37602457
"Non-financial corporate sector-5",2012-02-01,38300447
"Non-financial corporate sector-5",2012-03-01,43365079
"Non-financial corporate sector-5",2012-04-01,41731932
"Non-financial corporate sector-5",2012-05-01,38518031
"Non-financial corporate sector-5",2012-06-01,36355138
"Non-financial corporate sector-5",2012-07-01,36956754
"Non-financial corporate sector-5",2012-08-01,37830678
"Non-financial corporate sector-5",2012-09-01,39516686
"Non-financial corporate sector-5",2012-10-01,36668452
"Non-financial corporate sector-5",2012-11-01,41458653
"Non-financial corporate sector-5",2012-12-01,53029197
"Non-financial corporate sector-5",2013-01-01,48344004
"Non-financial corporate sector-5",2013-02-01,49359295
"Non-financial corporate sector-5",2013-03-01,50553063
"Non-financial corporate sector-5",2013-04-01,49575376
"Non-financial corporate sector-5",2013-05-01,52279054
"Non-financial corporate sector-5",2013-06-01,57225391
"Non-financial corporate sector-5",2013-07-01,52846677
"Non-financial corporate sector-5",2013-08-01,59171119
"Non-financial corporate sector-5",2013-09-01,60546779
"Non-financial corporate sector-5",2013-10-01,58427811
"Non-financial corporate sector-5",2013-11-01,56652248
"Non-financial corporate sector-5",2013-12-01,60727615
"Non-financial corporate sector-5",2014-01-01,61022293
"Non-financial corporate sector-5",2014-02-01,61270873
"Non-financial corporate sector-5",2014-03-01,58805296
"Non-financial corporate sector-5",2014-04-01,59525599
"Non-financial corporate sector-5",2014-05-01,60886792
"Non-financial corporate sector-5",2014-06-01,59479857
"Non-financial corporate sector-5",2014-07-01,62908670
"Non-financial corporate sector-5",2014-08-01,64198747
"Non-financial corporate sector-5",2014-09-01,64808984
"Non-financial corporate sector-5",2014-10-01,63222272
"Non-financial corporate sector-5",2014-11-01,63494307
"Non-financial corporate sector-5",2014-12-01,63426462
"Non-financial corporate sector-5",2015-01-01,68145612
"Non-financial corporate sector-5",2015-02-01,68155864
"Non-financial corporate sector-5",2015-03-01,75352592
"Non-financial corporate sector-5",2015-04-01,75483326
"Non-financial corporate sector-5",2015-05-01,68696659
"Non-financial corporate sector-5",2015-06-01,66295037
"Non-financial corporate sector-5",2015-07-01,68891827
"Non-financial corporate sector-5",2015-08-01,69893879
"Non-financial corporate sector-5",2015-09-01,72767810
"Non-financial corporate sector-5",2015-10-01,72771430
"Non-financial corporate sector-5",2015-11-01,72626133
"Non-financial corporate sector-5",2015-12-01,73804952
"Non-financial corporate sector-5",2016-01-01,83087880
"Non-financial corporate sector-5",2016-02-01,88745755
"Non-financial corporate sector-5",2016-03-01,91853420
"Non-financial corporate sector-5",2016-04-01,88032241
"Non-financial corporate sector-5",2016-05-01,86341322
"Non-financial corporate sector-5",2016-06-01,87373271
"Non-financial corporate sector-5",2016-07-01,92387623
"Non-financial corporate sector-5",2016-08-01,91958486
"Non-financial corporate sector-5",2016-09-01,90463480
"Non-financial corporate sector-5",2016-10-01,88196008
"Non-financial corporate sector-5",2016-11-01,87370722
"Non-financial corporate sector-5",2016-12-01,89006790
"Non-financial corporate sector-5",2017-01-01,89197931
"Non-financial corporate sector-5",2017-02-01,91847272
"Non-financial corporate sector-5",2017-03-01,90665623
"Non-financial corporate sector-5",2017-04-01,88204066
"Non-financial corporate sector-5",2017-05-01,92760535
"Non-financial corporate sector-5",2017-06-01,93280728
"Non-financial corporate sector-5",2017-07-01,92044454
"Non-financial corporate sector-5",2017-08-01,90299011
"Non-financial corporate sector-5",2017-09-01,98380307
"Non-financial corporate sector-5",2017-10-01,99557292
"Non-financial corporate sector-5",2017-11-01,100446217
"Non-financial corporate sector-5",2017-12-01,99706681
"Non-financial corporate sector-5",2018-01-01,106186713
"Non-financial corporate sector-5",2018-02-01,105914694
"Non-financial corporate sector-5",2018-03-01,112939212
"Non-financial corporate sector-5",2018-04-01,107593723
"Non-financial corporate sector-5",2018-05-01,107096149
"Non-financial corporate sector-5",2018-06-01,117209974
"Non-financial corporate sector-5",2018-07-01,109540617
"Non-financial corporate sector-5",2018-08-01,128645992
"Non-financial corporate sector-5",2018-09-01,123674150
"Non-financial corporate sector-5",2018-10-01,116526720
"Non-financial corporate sector-5",2018-11-01,116846049
"Non-financial corporate sector-5",2018-12-01,116401379
"Non-financial corporate sector-5",2019-01-01,118086924
"Non-financial corporate sector-5",2019-02-01,120999428
"Non-financial corporate sector-5",2019-03-01,120920420
"Non-financial corporate sector-5",2019-04-01,123930806
"Non-financial corporate sector-5",2019-05-01,123428164
"Non-financial corporate sector-5",2019-06-01,120122985
"Non-financial corporate sector-5",2019-07-01,122152118
"Non-financial corporate sector-5",2019-08-01,123027672
"Non-financial corporate sector-5",2019-09-01,122541005
"Non-financial corporate sector-5",2019-10-01,125000764
"Non-financial corporate sector-5",2019-11-01,124902546
"Non-financial corporate sector-5",2019-12-01,124088565
"Non-financial corporate sector-5",2020-01-01,121297628
"Non-financial corporate sector-5",2020-02-01,121116650
"Non-financial corporate sector-5",2020-03-01,134410674
"Non-financial corporate sector-5",2020-04-01,127602009
"Non-financial corporate sector-5",2020-05-01,124777598
"Non-financial corporate sector-5",2020-06-01,123795894
"Non-financial corporate sector-5",2020-07-01,127935137
"Non-financial corporate sector-5",2020-08-01,123418159
"Non-financial corporate sector-5",2020-09-01,119798790
"Non-financial corporate sector-5",2020-10-01,122940953
"Non-financial corporate sector-5",2020-11-01,122649249
"Non-financial corporate sector-5",2020-12-01,122365225
"Non-financial corporate sector-5",2021-01-01,121510904
"Non-financial corporate sector-5",2021-02-01,119354335
"Non-financial corporate sector-5",2021-03-01,112129362
"Non-financial corporate sector-5",2021-04-01,114644921
"Non-financial corporate sector-5",2021-05-01,105229244
"Non-financial corporate sector-5",2021-06-01,101468956
"Non-financial corporate sector-5",2021-07-01,103820363
"Non-financial corporate sector-5",2021-08-01,106845751
"Non-financial corporate sector-5",2021-09-01,106002345
"Non-financial corporate sector-5",2021-10-01,107279829
"Non-financial corporate sector-5",2021-11-01,124580455
"Non-financial corporate sector-5",2021-12-01,127661091
"Non-financial corporate sector-5",2022-01-01,121423951
"Non-financial corporate sector-5",2022-02-01,121239255
"Non-financial corporate sector-5",2022-03-01,120371141
"Non-financial corporate sector-5",2022-04-01,118684907
"Non-financial corporate sector-5",2022-05-01,127720553
"Non-financial corporate sector-5",2022-06-01,137863021
"Non-financial corporate sector-5",2022-07-01,147625648
"Non-financial corporate sector-5",2022-08-01,152609340
"Non-financial corporate sector-5",2022-09-01,156715512
"Non-financial corporate sector-5",2022-10-01,157031327
"Non-financial corporate sector-5",2022-11-01,153556685
"Non-financial corporate sector-5",2022-12-01,152871105
"Non-financial corporate sector-5",2023-01-01,149159860
"Non-financial corporate sector-5",2023-02-01,138073095
"Non-financial corporate sector-5",2023-03-01,136536801
"Non-financial corporate sector-5",2023-04-01,125229060
"Non-financial corporate sector-5",2023-05-01,128335230
"Non-financial corporate sector-5",2023-06-01,135527717
"Non-financial corporate sector-5",2023-07-01,137886386
"Non-financial corporate sector-5",2023-08-01,141939964
"Unincorporated business enterprises of households-1",2008-01-01,697510
"Unincorporated business enterprises of households-1",2008-02-01,706984
"Unincorporated business enterprises of households-1",2008-03-01,708047
"Unincorporated business enterprises of households-1",2008-04-01,701777
"Unincorporated business enterprises of households-1",2008-05-01,713552
"Unincorporated business enterprises of households-1",2008-06-01,721793
"Unincorporated business enterprises of households-1",2008-07-01,739817
"Unincorporated business enterprises of households-1",2008-08-01,755349
