"Series","Date","Value"
"Vehicles and other assets",2014-07-01,85333
"Vehicles and other assets",2014-08-01,0
"Vehicles and other assets",2014-09-01,100539
"Vehicles and other assets",2014-10-01,133847
"Vehicles and other assets",2014-11-01,147437
"Vehicles and other assets",2014-12-01,96399
"Vehicles and other assets",2015-01-01,104401
"Vehicles and other assets",2015-02-01,97907
"Vehicles and other assets",2015-03-01,82328
"Vehicles and other assets",2015-04-01,84287
"Vehicles and other assets",2015-05-01,71940
"Vehicles and other assets",2015-06-01,85899
"Vehicles and other assets",2015-07-01,84070
"Vehicles and other assets",2015-08-01,79295
"Vehicles and other assets",2015-09-01,74815
"Vehicles and other assets",2015-10-01,78753
"Vehicles and other assets",2015-11-01,75792
"Vehicles and other assets",2015-12-01,51187
"Vehicles and other assets",2016-01-01,55804
"Vehicles and other assets",2016-02-01,63963
"Vehicles and other assets",2016-03-01,104585
"Vehicles and other assets",2016-04-01,95434
"Vehicles and other assets",2016-05-01,103339
"Vehicles and other assets",2016-06-01,106483
"Vehicles and other assets",2016-07-01,140984
"Vehicles and other assets",2016-08-01,133669
"Vehicles and other assets",2016-09-01,102827
"Vehicles and other assets",2016-10-01,115784
"Vehicles and other assets",2016-11-01,111824
"Vehicles and other assets",2016-12-01,106852
"Vehicles and other assets",2017-01-01,97965
"Vehicles and other assets",2017-02-01,118304
"Vehicles and other assets",2017-03-01,114011
"Vehicles and other assets",2017-04-01,143420
"Vehicles and other assets",2017-05-01,159988
"Vehicles and other assets",2017-06-01,143628
"Vehicles and other assets",2017-07-01,159059
"Vehicles and other assets",2017-08-01,136261
"Vehicles and other assets",2017-09-01,135954
"Vehicles and other assets",2017-10-01,145082
"Vehicles and other assets",2017-11-01,129715
"Vehicles and other assets",2017-12-01,126678
"Vehicles and other assets",2018-01-01,117665
"Vehicles and other assets",2018-02-01,110739
"Vehicles and other assets",2018-03-01,131810
"Vehicles and other assets",2018-04-01,126091
"Vehicles and other assets",2018-05-01,140997
"Vehicles and other assets",2018-06-01,141272
"Vehicles and other assets",2018-07-01,152704
"Vehicles and other assets",2018-08-01,154525
"Vehicles and other assets",2018-09-01,127186
"Vehicles and other assets",2018-10-01,130011
"Vehicles and other assets",2018-11-01,146251
"Vehicles and other assets",2018-12-01,131551
"Vehicles and other assets",2019-01-01,142165
"Vehicles and other assets",2019-02-01,115661
"Vehicles and other assets",2019-03-01,124575
"Vehicles and other assets",2019-04-01,125385
"Vehicles and other assets",2019-05-01,130646
"Vehicles and other assets",2019-06-01,126401
"Vehicles and other assets",2019-07-01,155508
"Vehicles and other assets",2019-08-01,161484
"Vehicles and other assets",2019-09-01,164983
"Vehicles and other assets",2019-10-01,200218
"Vehicles and other assets",2019-11-01,216798
"Vehicles and other assets",2019-12-01,195220
"Vehicles and other assets",2020-01-01,206916
"Vehicles and other assets",2020-02-01,192959
"Vehicles and other assets",2020-03-01,218872
"Vehicles and other assets",2020-04-01,225242
"Vehicles and other assets",2020-05-01,210591
"Vehicles and other assets",2020-06-01,193775
"Vehicles and other assets",2020-07-01,162421
"Vehicles and other assets",2020-08-01,91589
"Vehicles and other assets",2020-09-01,183491
"Vehicles and other assets",2020-10-01,188820
"Vehicles and other assets",2020-11-01,180552
"Vehicles and other assets",2020-12-01,152796
"Vehicles and other assets",2021-01-01,151949
"Vehicles and other assets",2021-02-01,144859
"Vehicles and other assets",2021-03-01,159816
"Vehicles and other assets",2021-04-01,162886
"Vehicles and other assets",2021-05-01,179119
"Vehicles and other assets",2021-06-01,189378
"Vehicles and other assets",2021-07-01,201753
"Vehicles and other assets",2021-08-01,203144
"Vehicles and other assets",2021-09-01,197624
"Vehicles and other assets",2021-10-01,213491
"Vehicles and other assets",2021-11-01,237563
"Vehicles and other assets",2021-12-01,241444
"Vehicles and other assets",2022-01-01,263316
"Vehicles and other assets",2022-02-01,255410
"Vehicles and other assets",2022-03-01,215850
"Vehicles and other assets",2022-04-01,227297
"Vehicles and other assets",2022-05-01,253856
"Vehicles and other assets",2022-06-01,281285
"Vehicles and other assets",2022-07-01,313783
"Vehicles and other assets",2022-08-01,350700
"Vehicles and other assets",2022-09-01,395951
"Vehicles and other assets",2022-10-01,457829
"Vehicles and other assets",2022-11-01,569670
"Vehicles and other assets",2022-12-01,597191
"Vehicles and other assets",2023-01-01,639008
"Vehicles and other assets",2023-02-01,672473
"Vehicles and other assets",2023-03-01,668293
"Vehicles and other assets",2023-04-01,600518
"Vehicles and other assets",2023-05-01,588047
"Vehicles and other assets",2023-06-01,626060
"Vehicles and other assets",2023-07-01,619288
"Vehicles and other assets",2023-08-01,619288
"Other-2",2008-01-01,8441948
"Other-2",2008-02-01,8273268
"Other-2",2008-03-01,6490342
"Other-2",2008-04-01,10304412
"Other-2",2008-05-01,11702631
"Other-2",2008-06-01,11601464
"Other-2",2008-07-01,9517923
"Other-2",2008-08-01,7311639
"Other-2",2008-09-01,6805356
"Other-2",2008-10-01,9767672
"Other-2",2008-11-01,10066748
"Other-2",2008-12-01,9194530
"Other-2",2009-01-01,11193717
"Other-2",2009-02-01,8930845
"Other-2",2009-03-01,7128473
"Other-2",2009-04-01,6352019
"Other-2",2009-05-01,7619499
"Other-2",2009-06-01,6035406
"Other-2",2009-07-01,6855593
"Other-2",2009-08-01,5460653
"Other-2",2009-09-01,5245622
"Other-2",2009-10-01,5597727
"Other-2",2009-11-01,4448069
"Other-2",2009-12-01,4109737
"Other-2",2010-01-01,4743962
"Other-2",2010-02-01,5056351
"Other-2",2010-03-01,6417795
"Other-2",2010-04-01,10247117
"Other-2",2010-05-01,4921312
"Other-2",2010-06-01,4958213
"Other-2",2010-07-01,8605457
"Other-2",2010-08-01,5552671
"Other-2",2010-09-01,6579413
"Other-2",2010-10-01,8837653
"Other-2",2010-11-01,7147444
"Other-2",2010-12-01,6017114
"Other-2",2011-01-01,4143653
"Other-2",2011-02-01,6796911
"Other-2",2011-03-01,3990672
"Other-2",2011-04-01,3909957
"Other-2",2011-05-01,7074057
"Other-2",2011-06-01,10167492
"Other-2",2011-07-01,9652506
"Other-2",2011-08-01,9742860
"Other-2",2011-09-01,8982991
"Other-2",2011-10-01,10115939
"Other-2",2011-11-01,12767276
"Other-2",2011-12-01,10634953
"Other-2",2012-01-01,10322472
"Other-2",2012-02-01,7965848
"Other-2",2012-03-01,8691934
"Other-2",2012-04-01,7373167
"Other-2",2012-05-01,11862733
"Other-2",2012-06-01,14070382
"Other-2",2012-07-01,11637904
"Other-2",2012-08-01,12064484
"Other-2",2012-09-01,13586217
"Other-2",2012-10-01,14367117
"Other-2",2012-11-01,15929675
"Other-2",2012-12-01,16823002
"Other-2",2013-01-01,13933866
"Other-2",2013-02-01,12393505
"Other-2",2013-03-01,12387489
"Other-2",2013-04-01,13175724
"Other-2",2013-05-01,16481144
"Other-2",2013-06-01,15767072
"Other-2",2013-07-01,13994294
"Other-2",2013-08-01,12777337
"Other-2",2013-09-01,11696848
"Other-2",2013-10-01,11215792
"Other-2",2013-11-01,10033735
"Other-2",2013-12-01,13836375
"Other-2",2014-01-01,15348065
"Other-2",2014-02-01,10376663
"Other-2",2014-03-01,9460972
"Other-2",2014-04-01,8868811
"Other-2",2014-05-01,10481223
"Other-2",2014-06-01,12177726
"Other-2",2014-07-01,10056602
"Other-2",2014-08-01,8412547
"Other-2",2014-09-01,11085355
"Other-2",2014-10-01,6365546
"Other-2",2014-11-01,7884334
"Other-2",2014-12-01,10233393
"Other-2",2015-01-01,16618865
"Other-2",2015-02-01,12630750
"Other-2",2015-03-01,13094372
"Other-2",2015-04-01,10071115
"Other-2",2015-05-01,11037102
"Other-2",2015-06-01,12552318
"Other-2",2015-07-01,9401570
"Other-2",2015-08-01,9938641
"Other-2",2015-09-01,9435640
"Other-2",2015-10-01,8970157
"Other-2",2015-11-01,8165104
"Other-2",2015-12-01,10083381
"Other-2",2016-01-01,9424647
"Other-2",2016-02-01,9302870
"Other-2",2016-03-01,11391321
"Other-2",2016-04-01,9133839
"Other-2",2016-05-01,8239424
"Other-2",2016-06-01,13623112
"Other-2",2016-07-01,10385658
"Other-2",2016-08-01,8504564
"Other-2",2016-09-01,10740032
"Other-2",2016-10-01,7611071
"Other-2",2016-11-01,11916667
"Other-2",2016-12-01,7797013
"Other-2",2017-01-01,9090471
"Other-2",2017-02-01,9939116
"Other-2",2017-03-01,10234868
"Other-2",2017-04-01,6819880
"Other-2",2017-05-01,12612914
"Other-2",2017-06-01,11454244
"Other-2",2017-07-01,17254407
"Other-2",2017-08-01,11854334
"Other-2",2017-09-01,17315806
"Other-2",2017-10-01,13679699
"Other-2",2017-11-01,20490375
"Other-2",2017-12-01,11255194
"Other-2",2018-01-01,11016731
"Other-2",2018-02-01,9280565
"Other-2",2018-03-01,12697986
"Other-2",2018-04-01,14055028
"Other-2",2018-05-01,13016520
"Other-2",2018-06-01,15819231
"Other-2",2018-07-01,12069436
"Other-2",2018-08-01,14599227
"Other-2",2018-09-01,15646890
"Other-2",2018-10-01,21948523
"Other-2",2018-11-01,14743443
"Other-2",2018-12-01,13028973
"Other-2",2019-01-01,16053767
"Other-2",2019-02-01,15659132
"Other-2",2019-03-01,16091382
"Other-2",2019-04-01,18250606
"Other-2",2019-05-01,17972428
"Other-2",2019-06-01,20402636
"Other-2",2019-07-01,21457706
"Other-2",2019-08-01,23931248
"Other-2",2019-09-01,18235174
"Other-2",2019-10-01,22848223
"Other-2",2019-11-01,17782993
"Other-2",2019-12-01,17125576
"Other-2",2020-01-01,23745622
"Other-2",2020-02-01,28640393
"Other-2",2020-03-01,26006572
"Other-2",2020-04-01,28877926
"Other-2",2020-05-01,21400647
"Other-2",2020-06-01,25306324
"Other-2",2020-07-01,23646244
"Other-2",2020-08-01,20884698
"Other-2",2020-09-01,23723449
"Other-2",2020-10-01,22812225
"Other-2",2020-11-01,21501642
"Other-2",2020-12-01,22826925
"Other-2",2021-01-01,21523646
"Other-2",2021-02-01,27901202
"Other-2",2021-03-01,23306956
"Other-2",2021-04-01,17308543
"Other-2",2021-05-01,20781049
"Other-2",2021-06-01,24565872
"Other-2",2021-07-01,24719868
"Other-2",2021-08-01,30212307
"Other-2",2021-09-01,29144063
"Other-2",2021-10-01,25721375
"Other-2",2021-11-01,27347401
"Other-2",2021-12-01,23671031
"Other-2",2022-01-01,28526380
"Other-2",2022-02-01,41692991
"Other-2",2022-03-01,31957288
"Other-2",2022-04-01,35429065
"Other-2",2022-05-01,46362982
"Other-2",2022-06-01,35136037
"Other-2",2022-07-01,35451970
"Other-2",2022-08-01,31330691
"Other-2",2022-09-01,39436823
"Other-2",2022-10-01,38793142
"Other-2",2022-11-01,41235862
"Other-2",2022-12-01,37431846
"Other-2",2023-01-01,41163110
"Other-2",2023-02-01,41210866
"Other-2",2023-03-01,39392920
"Other-2",2023-04-01,42973758
"Other-2",2023-05-01,31727140
"Other-2",2023-06-01,34847290
"Other-2",2023-07-01,34737456
"Other-2",2023-08-01,45457324
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-01-01,673491290
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-02-01,723264566
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-03-01,733190171
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-04-01,708488974
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-05-01,722187011
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-06-01,752382294
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-07-01,718957131
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-08-01,725221110
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-09-01,756120314
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-10-01,837306550
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-11-01,852047490
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-12-01,861396098
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-01-01,875149111
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-02-01,861485960
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-03-01,855725374
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-04-01,825926316
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-05-01,822551222
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-06-01,807979725
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-07-01,816096060
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-08-01,814013197
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-09-01,808077141
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-10-01,811666848
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-11-01,816902221
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-12-01,803088115
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-01-01,798221685
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-02-01,806701761
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-03-01,803397855
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-04-01,760207198
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-05-01,769330461
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-06-01,767314054
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-07-01,781947804
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-08-01,790497654
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-09-01,797726034
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-10-01,825780917
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-11-01,809314668
