"Series","Date","Value"
"Derivative instruments issued by: (total of items 238 to 240)",2019-12-01,48909398
"Derivative instruments issued by: (total of items 238 to 240)",2020-01-01,54119614
"Derivative instruments issued by: (total of items 238 to 240)",2020-02-01,59937515
"Derivative instruments issued by: (total of items 238 to 240)",2020-03-01,106190027
"Derivative instruments issued by: (total of items 238 to 240)",2020-04-01,125632162
"Derivative instruments issued by: (total of items 238 to 240)",2020-05-01,130957973
"Derivative instruments issued by: (total of items 238 to 240)",2020-06-01,136818148
"Derivative instruments issued by: (total of items 238 to 240)",2020-07-01,134063833
"Derivative instruments issued by: (total of items 238 to 240)",2020-08-01,125685259
"Derivative instruments issued by: (total of items 238 to 240)",2020-09-01,129779501
"Derivative instruments issued by: (total of items 238 to 240)",2020-10-01,130686057
"Derivative instruments issued by: (total of items 238 to 240)",2020-11-01,120922212
"Derivative instruments issued by: (total of items 238 to 240)",2020-12-01,134781268
"Derivative instruments issued by: (total of items 238 to 240)",2021-01-01,117671526
"Derivative instruments issued by: (total of items 238 to 240)",2021-02-01,94429135
"Derivative instruments issued by: (total of items 238 to 240)",2021-03-01,88637234
"Derivative instruments issued by: (total of items 238 to 240)",2021-04-01,86840041
"Derivative instruments issued by: (total of items 238 to 240)",2021-05-01,89268231
"Derivative instruments issued by: (total of items 238 to 240)",2021-06-01,79691737
"Derivative instruments issued by: (total of items 238 to 240)",2021-07-01,83326912
"Derivative instruments issued by: (total of items 238 to 240)",2021-08-01,81267615
"Derivative instruments issued by: (total of items 238 to 240)",2021-09-01,72835893
"Derivative instruments issued by: (total of items 238 to 240)",2021-10-01,66507871
"Derivative instruments issued by: (total of items 238 to 240)",2021-11-01,70048452
"Derivative instruments issued by: (total of items 238 to 240)",2021-12-01,68198355
"Derivative instruments issued by: (total of items 238 to 240)",2022-01-01,60523495
"Derivative instruments issued by: (total of items 238 to 240)",2022-02-01,61909269
"Derivative instruments issued by: (total of items 238 to 240)",2022-03-01,65824631
"Derivative instruments issued by: (total of items 238 to 240)",2022-04-01,65508491
"Derivative instruments issued by: (total of items 238 to 240)",2022-05-01,62173085
"Derivative instruments issued by: (total of items 238 to 240)",2022-06-01,75882066
"Derivative instruments issued by: (total of items 238 to 240)",2022-07-01,67191421
"Derivative instruments issued by: (total of items 238 to 240)",2022-08-01,71280036
"Derivative instruments issued by: (total of items 238 to 240)",2022-09-01,91755225
"Derivative instruments issued by: (total of items 238 to 240)",2022-10-01,82465347
"Derivative instruments issued by: (total of items 238 to 240)",2022-11-01,68264731
"Derivative instruments issued by: (total of items 238 to 240)",2022-12-01,57002368
"Derivative instruments issued by: (total of items 238 to 240)",2023-01-01,51909181
"Derivative instruments issued by: (total of items 238 to 240)",2023-02-01,62669679
"Derivative instruments issued by: (total of items 238 to 240)",2023-03-01,57888400
"Derivative instruments issued by: (total of items 238 to 240)",2023-04-01,63134178
"Derivative instruments issued by: (total of items 238 to 240)",2023-05-01,96945021
"Derivative instruments issued by: (total of items 238 to 240)",2023-06-01,66847583
"Derivative instruments issued by: (total of items 238 to 240)",2023-07-01,66776797
"Derivative instruments issued by: (total of items 238 to 240)",2023-08-01,59528481
"Banksc and other monetary institutionsf",2008-01-01,21752975
"Banksc and other monetary institutionsf",2008-02-01,24256976
"Banksc and other monetary institutionsf",2008-03-01,27355477
"Banksc and other monetary institutionsf",2008-04-01,22305244
"Banksc and other monetary institutionsf",2008-05-01,25101985
"Banksc and other monetary institutionsf",2008-06-01,27603881
"Banksc and other monetary institutionsf",2008-07-01,27620436
"Banksc and other monetary institutionsf",2008-08-01,21714692
"Banksc and other monetary institutionsf",2008-09-01,25960220
"Banksc and other monetary institutionsf",2008-10-01,79609391
"Banksc and other monetary institutionsf",2008-11-01,67556163
"Banksc and other monetary institutionsf",2008-12-01,56225415
"Banksc and other monetary institutionsf",2009-01-01,52183309
"Banksc and other monetary institutionsf",2009-02-01,40604468
"Banksc and other monetary institutionsf",2009-03-01,39633859
"Banksc and other monetary institutionsf",2009-04-01,48047157
"Banksc and other monetary institutionsf",2009-05-01,49801480
"Banksc and other monetary institutionsf",2009-06-01,39486565
"Banksc and other monetary institutionsf",2009-07-01,31723404
"Banksc and other monetary institutionsf",2009-08-01,28840430
"Banksc and other monetary institutionsf",2009-09-01,27595502
"Banksc and other monetary institutionsf",2009-10-01,26087156
"Banksc and other monetary institutionsf",2009-11-01,24619768
"Banksc and other monetary institutionsf",2009-12-01,21773214
"Banksc and other monetary institutionsf",2010-01-01,20687015
"Banksc and other monetary institutionsf",2010-02-01,20186108
"Banksc and other monetary institutionsf",2010-03-01,22252319
"Banksc and other monetary institutionsf",2010-04-01,23022252
"Banksc and other monetary institutionsf",2010-05-01,22316782
"Banksc and other monetary institutionsf",2010-06-01,21901940
"Banksc and other monetary institutionsf",2010-07-01,27399753
"Banksc and other monetary institutionsf",2010-08-01,29018376
"Banksc and other monetary institutionsf",2010-09-01,31877093
"Banksc and other monetary institutionsf",2010-10-01,35609901
"Banksc and other monetary institutionsf",2010-11-01,31468166
"Banksc and other monetary institutionsf",2010-12-01,33175803
"Banksc and other monetary institutionsf",2011-01-01,27863443
"Banksc and other monetary institutionsf",2011-02-01,26085974
"Banksc and other monetary institutionsf",2011-03-01,27131200
"Banksc and other monetary institutionsf",2011-04-01,31205867
"Banksc and other monetary institutionsf",2011-05-01,24852530
"Banksc and other monetary institutionsf",2011-06-01,24371029
"Banksc and other monetary institutionsf",2011-07-01,27765398
"Banksc and other monetary institutionsf",2011-08-01,38974838
"Banksc and other monetary institutionsf",2011-09-01,57215395
"Banksc and other monetary institutionsf",2011-10-01,48193704
"Banksc and other monetary institutionsf",2011-11-01,47536661
"Banksc and other monetary institutionsf",2011-12-01,41613459
"Banksc and other monetary institutionsf",2012-01-01,43022005
"Banksc and other monetary institutionsf",2012-02-01,36736346
"Banksc and other monetary institutionsf",2012-03-01,30762268
"Banksc and other monetary institutionsf",2012-04-01,29123503
"Banksc and other monetary institutionsf",2012-05-01,40084707
"Banksc and other monetary institutionsf",2012-06-01,34171745
"Banksc and other monetary institutionsf",2012-07-01,39318392
"Banksc and other monetary institutionsf",2012-08-01,38839533
"Banksc and other monetary institutionsf",2012-09-01,36176543
"Banksc and other monetary institutionsf",2012-10-01,37165535
"Banksc and other monetary institutionsf",2012-11-01,37290782
"Banksc and other monetary institutionsf",2012-12-01,34755980
"Banksc and other monetary institutionsf",2013-01-01,34217270
"Banksc and other monetary institutionsf",2013-02-01,32209802
"Banksc and other monetary institutionsf",2013-03-01,32160620
"Banksc and other monetary institutionsf",2013-04-01,34612272
"Banksc and other monetary institutionsf",2013-05-01,39952863
"Banksc and other monetary institutionsf",2013-06-01,34213392
"Banksc and other monetary institutionsf",2013-07-01,31663759
"Banksc and other monetary institutionsf",2013-08-01,33034874
"Banksc and other monetary institutionsf",2013-09-01,28771841
"Banksc and other monetary institutionsf",2013-10-01,28675948
"Banksc and other monetary institutionsf",2013-11-01,29023030
"Banksc and other monetary institutionsf",2013-12-01,28902851
"Banksc and other monetary institutionsf",2014-01-01,46248288
"Banksc and other monetary institutionsf",2014-02-01,34899878
"Banksc and other monetary institutionsf",2014-03-01,32181998
"Banksc and other monetary institutionsf",2014-04-01,29568648
"Banksc and other monetary institutionsf",2014-05-01,28460056
"Banksc and other monetary institutionsf",2014-06-01,25891652
"Banksc and other monetary institutionsf",2014-07-01,25577974
"Banksc and other monetary institutionsf",2014-08-01,23961096
"Banksc and other monetary institutionsf",2014-09-01,29302521
"Banksc and other monetary institutionsf",2014-10-01,24679474
"Banksc and other monetary institutionsf",2014-11-01,26113318
"Banksc and other monetary institutionsf",2014-12-01,24971184
"Banksc and other monetary institutionsf",2015-01-01,29677122
"Banksc and other monetary institutionsf",2015-02-01,24917836
"Banksc and other monetary institutionsf",2015-03-01,26058512
"Banksc and other monetary institutionsf",2015-04-01,21960023
"Banksc and other monetary institutionsf",2015-05-01,23441564
"Banksc and other monetary institutionsf",2015-06-01,21143745
"Banksc and other monetary institutionsf",2015-07-01,22527784
"Banksc and other monetary institutionsf",2015-08-01,28741058
"Banksc and other monetary institutionsf",2015-09-01,27906218
"Banksc and other monetary institutionsf",2015-10-01,23408998
"Banksc and other monetary institutionsf",2015-11-01,25615174
"Banksc and other monetary institutionsf",2015-12-01,44201168
"Banksc and other monetary institutionsf",2016-01-01,32374210
"Banksc and other monetary institutionsf",2016-02-01,33416282
"Banksc and other monetary institutionsf",2016-03-01,28195301
"Banksc and other monetary institutionsf",2016-04-01,26701009
"Banksc and other monetary institutionsf",2016-05-01,28594916
"Banksc and other monetary institutionsf",2016-06-01,24464612
"Banksc and other monetary institutionsf",2016-07-01,25947297
"Banksc and other monetary institutionsf",2016-08-01,24896007
"Banksc and other monetary institutionsf",2016-09-01,24270045
"Banksc and other monetary institutionsf",2016-10-01,23527495
"Banksc and other monetary institutionsf",2016-11-01,21268669
"Banksc and other monetary institutionsf",2016-12-01,20080958
"Banksc and other monetary institutionsf",2017-01-01,19500516
"Banksc and other monetary institutionsf",2017-02-01,20771351
"Banksc and other monetary institutionsf",2017-03-01,19915766
"Banksc and other monetary institutionsf",2017-04-01,21677614
"Banksc and other monetary institutionsf",2017-05-01,21944538
"Banksc and other monetary institutionsf",2017-06-01,19349314
"Banksc and other monetary institutionsf",2017-07-01,24626463
"Banksc and other monetary institutionsf",2017-08-01,25322331
"Banksc and other monetary institutionsf",2017-09-01,22791438
"Banksc and other monetary institutionsf",2017-10-01,21337909
"Banksc and other monetary institutionsf",2017-11-01,19798180
"Banksc and other monetary institutionsf",2017-12-01,31911362
"Banksc and other monetary institutionsf",2018-01-01,30919141
"Banksc and other monetary institutionsf",2018-02-01,30056499
"Banksc and other monetary institutionsf",2018-03-01,27203023
"Banksc and other monetary institutionsf",2018-04-01,25300406
"Banksc and other monetary institutionsf",2018-05-01,21786624
"Banksc and other monetary institutionsf",2018-06-01,23896859
"Banksc and other monetary institutionsf",2018-07-01,19317101
"Banksc and other monetary institutionsf",2018-08-01,23594519
"Banksc and other monetary institutionsf",2018-09-01,21963548
"Banksc and other monetary institutionsf",2018-10-01,22067726
"Banksc and other monetary institutionsf",2018-11-01,23626026
"Banksc and other monetary institutionsf",2018-12-01,18148809
"Banksc and other monetary institutionsf",2019-01-01,25675820
"Banksc and other monetary institutionsf",2019-02-01,20168235
"Banksc and other monetary institutionsf",2019-03-01,19459316
"Banksc and other monetary institutionsf",2019-04-01,18523538
"Banksc and other monetary institutionsf",2019-05-01,20711715
"Banksc and other monetary institutionsf",2019-06-01,23743012
"Banksc and other monetary institutionsf",2019-07-01,23399945
"Banksc and other monetary institutionsf",2019-08-01,27801580
"Banksc and other monetary institutionsf",2019-09-01,24625385
"Banksc and other monetary institutionsf",2019-10-01,22209776
"Banksc and other monetary institutionsf",2019-11-01,21140327
"Banksc and other monetary institutionsf",2019-12-01,26023943
"Banksc and other monetary institutionsf",2020-01-01,25894060
"Banksc and other monetary institutionsf",2020-02-01,29145831
"Banksc and other monetary institutionsf",2020-03-01,52026374
"Banksc and other monetary institutionsf",2020-04-01,59379640
"Banksc and other monetary institutionsf",2020-05-01,60204507
"Banksc and other monetary institutionsf",2020-06-01,61830648
"Banksc and other monetary institutionsf",2020-07-01,60067671
"Banksc and other monetary institutionsf",2020-08-01,56010463
"Banksc and other monetary institutionsf",2020-09-01,57590229
"Banksc and other monetary institutionsf",2020-10-01,58404172
"Banksc and other monetary institutionsf",2020-11-01,56629752
"Banksc and other monetary institutionsf",2020-12-01,62994349
"Banksc and other monetary institutionsf",2021-01-01,53994675
"Banksc and other monetary institutionsf",2021-02-01,43614270
"Banksc and other monetary institutionsf",2021-03-01,40668905
"Banksc and other monetary institutionsf",2021-04-01,39524076
"Banksc and other monetary institutionsf",2021-05-01,41301296
"Banksc and other monetary institutionsf",2021-06-01,36525360
"Banksc and other monetary institutionsf",2021-07-01,37321849
"Banksc and other monetary institutionsf",2021-08-01,37946604
"Banksc and other monetary institutionsf",2021-09-01,35314251
"Banksc and other monetary institutionsf",2021-10-01,30825217
"Banksc and other monetary institutionsf",2021-11-01,33729472
"Banksc and other monetary institutionsf",2021-12-01,32280975
"Banksc and other monetary institutionsf",2022-01-01,26833710
"Banksc and other monetary institutionsf",2022-02-01,26101873
"Banksc and other monetary institutionsf",2022-03-01,29016667
"Banksc and other monetary institutionsf",2022-04-01,26888095
