"Series","Date","Value"
"Non-financial corporate sector-5",2011-02-01,69110463
"Non-financial corporate sector-5",2011-03-01,68958329
"Non-financial corporate sector-5",2011-04-01,67902942
"Non-financial corporate sector-5",2011-05-01,68147803
"Non-financial corporate sector-5",2011-06-01,67789379
"Non-financial corporate sector-5",2011-07-01,68193081
"Non-financial corporate sector-5",2011-08-01,69031249
"Non-financial corporate sector-5",2011-09-01,68278974
"Non-financial corporate sector-5",2011-10-01,68274225
"Non-financial corporate sector-5",2011-11-01,71005734
"Non-financial corporate sector-5",2011-12-01,71307012
"Non-financial corporate sector-5",2012-01-01,74432548
"Non-financial corporate sector-5",2012-02-01,77256522
"Non-financial corporate sector-5",2012-03-01,80561711
"Non-financial corporate sector-5",2012-04-01,79208080
"Non-financial corporate sector-5",2012-05-01,77369117
"Non-financial corporate sector-5",2012-06-01,75312031
"Non-financial corporate sector-5",2012-07-01,72678230
"Non-financial corporate sector-5",2012-08-01,76106598
"Non-financial corporate sector-5",2012-09-01,76787195
"Non-financial corporate sector-5",2012-10-01,76784664
"Non-financial corporate sector-5",2012-11-01,77937545
"Non-financial corporate sector-5",2012-12-01,82940941
"Non-financial corporate sector-5",2013-01-01,80306210
"Non-financial corporate sector-5",2013-02-01,81563842
"Non-financial corporate sector-5",2013-03-01,84638897
"Non-financial corporate sector-5",2013-04-01,86021537
"Non-financial corporate sector-5",2013-05-01,89216811
"Non-financial corporate sector-5",2013-06-01,91130603
"Non-financial corporate sector-5",2013-07-01,91244150
"Non-financial corporate sector-5",2013-08-01,95130175
"Non-financial corporate sector-5",2013-09-01,94658508
"Non-financial corporate sector-5",2013-10-01,94163821
"Non-financial corporate sector-5",2013-11-01,92753744
"Non-financial corporate sector-5",2013-12-01,94339215
"Non-financial corporate sector-5",2014-01-01,96813653
"Non-financial corporate sector-5",2014-02-01,97244199
"Non-financial corporate sector-5",2014-03-01,98712871
"Non-financial corporate sector-5",2014-04-01,96722493
"Non-financial corporate sector-5",2014-05-01,101288883
"Non-financial corporate sector-5",2014-06-01,98469565
"Non-financial corporate sector-5",2014-07-01,101496236
"Non-financial corporate sector-5",2014-08-01,100811743
"Non-financial corporate sector-5",2014-09-01,97866578
"Non-financial corporate sector-5",2014-10-01,98298960
"Non-financial corporate sector-5",2014-11-01,99672866
"Non-financial corporate sector-5",2014-12-01,99750806
"Non-financial corporate sector-5",2015-01-01,100820993
"Non-financial corporate sector-5",2015-02-01,102401022
"Non-financial corporate sector-5",2015-03-01,105231625
"Non-financial corporate sector-5",2015-04-01,103213139
"Non-financial corporate sector-5",2015-05-01,107116867
"Non-financial corporate sector-5",2015-06-01,109450986
"Non-financial corporate sector-5",2015-07-01,111943136
"Non-financial corporate sector-5",2015-08-01,111977761
"Non-financial corporate sector-5",2015-09-01,110176540
"Non-financial corporate sector-5",2015-10-01,110280939
"Non-financial corporate sector-5",2015-11-01,107705070
"Non-financial corporate sector-5",2015-12-01,114886684
"Non-financial corporate sector-5",2016-01-01,113156467
"Non-financial corporate sector-5",2016-02-01,114408104
"Non-financial corporate sector-5",2016-03-01,118558817
"Non-financial corporate sector-5",2016-04-01,114656037
"Non-financial corporate sector-5",2016-05-01,118033023
"Non-financial corporate sector-5",2016-06-01,114957154
"Non-financial corporate sector-5",2016-07-01,118483300
"Non-financial corporate sector-5",2016-08-01,121431838
"Non-financial corporate sector-5",2016-09-01,120880505
"Non-financial corporate sector-5",2016-10-01,121849695
"Non-financial corporate sector-5",2016-11-01,118185917
"Non-financial corporate sector-5",2016-12-01,116201187
"Non-financial corporate sector-5",2017-01-01,118052744
"Non-financial corporate sector-5",2017-02-01,113353752
"Non-financial corporate sector-5",2017-03-01,118623593
"Non-financial corporate sector-5",2017-04-01,117730379
"Non-financial corporate sector-5",2017-05-01,116292362
"Non-financial corporate sector-5",2017-06-01,115058182
"Non-financial corporate sector-5",2017-07-01,113958461
"Non-financial corporate sector-5",2017-08-01,113321862
"Non-financial corporate sector-5",2017-09-01,112820484
"Non-financial corporate sector-5",2017-10-01,110963499
"Non-financial corporate sector-5",2017-11-01,112189156
"Non-financial corporate sector-5",2017-12-01,114247571
"Non-financial corporate sector-5",2018-01-01,115062512
"Non-financial corporate sector-5",2018-02-01,113544377
"Non-financial corporate sector-5",2018-03-01,116784178
"Non-financial corporate sector-5",2018-04-01,115484492
"Non-financial corporate sector-5",2018-05-01,112999802
"Non-financial corporate sector-5",2018-06-01,107135473
"Non-financial corporate sector-5",2018-07-01,109622265
"Non-financial corporate sector-5",2018-08-01,115749043
"Non-financial corporate sector-5",2018-09-01,118098195
"Non-financial corporate sector-5",2018-10-01,118058209
"Non-financial corporate sector-5",2018-11-01,119198844
"Non-financial corporate sector-5",2018-12-01,118422519
"Non-financial corporate sector-5",2019-01-01,118851644
"Non-financial corporate sector-5",2019-02-01,121277316
"Non-financial corporate sector-5",2019-03-01,119850887
"Non-financial corporate sector-5",2019-04-01,122095837
"Non-financial corporate sector-5",2019-05-01,123827645
"Non-financial corporate sector-5",2019-06-01,123163552
"Non-financial corporate sector-5",2019-07-01,122674655
"Non-financial corporate sector-5",2019-08-01,126394343
"Non-financial corporate sector-5",2019-09-01,121969615
"Non-financial corporate sector-5",2019-10-01,124240803
"Non-financial corporate sector-5",2019-11-01,124151423
"Non-financial corporate sector-5",2019-12-01,122066922
"Non-financial corporate sector-5",2020-01-01,116267832
"Non-financial corporate sector-5",2020-02-01,115215467
"Non-financial corporate sector-5",2020-03-01,120204815
"Non-financial corporate sector-5",2020-04-01,128807496
"Non-financial corporate sector-5",2020-05-01,131852298
"Non-financial corporate sector-5",2020-06-01,122654163
"Non-financial corporate sector-5",2020-07-01,122682731
"Non-financial corporate sector-5",2020-08-01,119110805
"Non-financial corporate sector-5",2020-09-01,112782878
"Non-financial corporate sector-5",2020-10-01,115539523
"Non-financial corporate sector-5",2020-11-01,112846443
"Non-financial corporate sector-5",2020-12-01,110984888
"Non-financial corporate sector-5",2021-01-01,107915434
"Non-financial corporate sector-5",2021-02-01,108553059
"Non-financial corporate sector-5",2021-03-01,103962396
"Non-financial corporate sector-5",2021-04-01,103017801
"Non-financial corporate sector-5",2021-05-01,101593397
"Non-financial corporate sector-5",2021-06-01,94996883
"Non-financial corporate sector-5",2021-07-01,99520649
"Non-financial corporate sector-5",2021-08-01,99013491
"Non-financial corporate sector-5",2021-09-01,98005377
"Non-financial corporate sector-5",2021-10-01,96193055
"Non-financial corporate sector-5",2021-11-01,98128018
"Non-financial corporate sector-5",2021-12-01,98436337
"Non-financial corporate sector-5",2022-01-01,101743301
"Non-financial corporate sector-5",2022-02-01,100360266
"Non-financial corporate sector-5",2022-03-01,99843108
"Non-financial corporate sector-5",2022-04-01,101962201
"Non-financial corporate sector-5",2022-05-01,100670706
"Non-financial corporate sector-5",2022-06-01,99675965
"Non-financial corporate sector-5",2022-07-01,101295951
"Non-financial corporate sector-5",2022-08-01,103485731
"Non-financial corporate sector-5",2022-09-01,103547852
"Non-financial corporate sector-5",2022-10-01,107530600
"Non-financial corporate sector-5",2022-11-01,108163155
"Non-financial corporate sector-5",2022-12-01,111271392
"Non-financial corporate sector-5",2023-01-01,110697395
"Non-financial corporate sector-5",2023-02-01,112026751
"Non-financial corporate sector-5",2023-03-01,115114960
"Non-financial corporate sector-5",2023-04-01,119612398
"Non-financial corporate sector-5",2023-05-01,112594542
"Non-financial corporate sector-5",2023-06-01,107998970
"Non-financial corporate sector-5",2023-07-01,105894602
"Non-financial corporate sector-5",2023-08-01,114891513
"Unincorporated business enterprises of households-1",2008-01-01,2457601
"Unincorporated business enterprises of households-1",2008-02-01,2479874
"Unincorporated business enterprises of households-1",2008-03-01,2504167
"Unincorporated business enterprises of households-1",2008-04-01,2493585
"Unincorporated business enterprises of households-1",2008-05-01,2516401
"Unincorporated business enterprises of households-1",2008-06-01,2526877
"Unincorporated business enterprises of households-1",2008-07-01,2551572
"Unincorporated business enterprises of households-1",2008-08-01,2543207
"Unincorporated business enterprises of households-1",2008-09-01,2582170
"Unincorporated business enterprises of households-1",2008-10-01,2582767
"Unincorporated business enterprises of households-1",2008-11-01,2518733
"Unincorporated business enterprises of households-1",2008-12-01,2510308
"Unincorporated business enterprises of households-1",2009-01-01,2499822
"Unincorporated business enterprises of households-1",2009-02-01,2343542
"Unincorporated business enterprises of households-1",2009-03-01,2372674
"Unincorporated business enterprises of households-1",2009-04-01,2368927
"Unincorporated business enterprises of households-1",2009-05-01,2384254
"Unincorporated business enterprises of households-1",2009-06-01,2416774
"Unincorporated business enterprises of households-1",2009-07-01,2413482
"Unincorporated business enterprises of households-1",2009-08-01,2428699
"Unincorporated business enterprises of households-1",2009-09-01,2446180
"Unincorporated business enterprises of households-1",2009-10-01,2398267
"Unincorporated business enterprises of households-1",2009-11-01,2752485
"Unincorporated business enterprises of households-1",2009-12-01,1573179
"Unincorporated business enterprises of households-1",2010-01-01,739480
"Unincorporated business enterprises of households-1",2010-02-01,803566
"Unincorporated business enterprises of households-1",2010-03-01,890637
"Unincorporated business enterprises of households-1",2010-04-01,956949
"Unincorporated business enterprises of households-1",2010-05-01,1018569
"Unincorporated business enterprises of households-1",2010-06-01,963127
"Unincorporated business enterprises of households-1",2010-07-01,1021638
"Unincorporated business enterprises of households-1",2010-08-01,999515
"Unincorporated business enterprises of households-1",2010-09-01,1160678
"Unincorporated business enterprises of households-1",2010-10-01,1204224
"Unincorporated business enterprises of households-1",2010-11-01,1218962
"Unincorporated business enterprises of households-1",2010-12-01,1291369
"Unincorporated business enterprises of households-1",2011-01-01,1260338
"Unincorporated business enterprises of households-1",2011-02-01,1319937
"Unincorporated business enterprises of households-1",2011-03-01,1333486
"Unincorporated business enterprises of households-1",2011-04-01,1388198
"Unincorporated business enterprises of households-1",2011-05-01,1420278
"Unincorporated business enterprises of households-1",2011-06-01,1451164
"Unincorporated business enterprises of households-1",2011-07-01,1478022
"Unincorporated business enterprises of households-1",2011-08-01,1527821
"Unincorporated business enterprises of households-1",2011-09-01,77573
"Unincorporated business enterprises of households-1",2011-10-01,91264
"Unincorporated business enterprises of households-1",2011-11-01,104282
"Unincorporated business enterprises of households-1",2011-12-01,100768
"Unincorporated business enterprises of households-1",2012-01-01,96991
"Unincorporated business enterprises of households-1",2012-02-01,608972
"Unincorporated business enterprises of households-1",2012-03-01,212678
"Unincorporated business enterprises of households-1",2012-04-01,272425
"Unincorporated business enterprises of households-1",2012-05-01,245134
"Unincorporated business enterprises of households-1",2012-06-01,229194
"Unincorporated business enterprises of households-1",2012-07-01,252876
"Unincorporated business enterprises of households-1",2012-08-01,359710
"Unincorporated business enterprises of households-1",2012-09-01,167716
"Unincorporated business enterprises of households-1",2012-10-01,192819
"Unincorporated business enterprises of households-1",2012-11-01,164781
"Unincorporated business enterprises of households-1",2012-12-01,89842
"Unincorporated business enterprises of households-1",2013-01-01,91703
"Unincorporated business enterprises of households-1",2013-02-01,86415
"Unincorporated business enterprises of households-1",2013-03-01,87506
"Unincorporated business enterprises of households-1",2013-04-01,88201
"Unincorporated business enterprises of households-1",2013-05-01,62343
"Unincorporated business enterprises of households-1",2013-06-01,102838
"Unincorporated business enterprises of households-1",2013-07-01,103001
"Unincorporated business enterprises of households-1",2013-08-01,103260
"Unincorporated business enterprises of households-1",2013-09-01,104281
"Unincorporated business enterprises of households-1",2013-10-01,89400
"Unincorporated business enterprises of households-1",2013-11-01,77022
"Unincorporated business enterprises of households-1",2013-12-01,83575
"Unincorporated business enterprises of households-1",2014-01-01,84655
